HH3,VIM,SMA,CD4,CD14,Foxp3,CD31,PDL1,Ki67,CD206,CD68,CD8,CD3,IDO,CD11c,CD163,CD20,CD16,IFNg,HLA.DR,CD11b,CD45,H3K9Ac,Keratin,MastChyTry,Ta,Au,Disease
0.750770409,0.57373543,0,0.215698352,0.550133133,0,0,0,0,0,0,0.170726383,0,0.499725361,0,0,0.431268461,0,0,0.554030409,0,0.672149245,0.497589533,0,0,0.106345271,0.135201133,0
0.857858379,0.485635236,0,0.196702228,0,0,0,0,0,0,0,0,0.138188588,0.376209162,0,0,0.357239763,0,0,0.549009531,0,0.537406291,0.709125416,0,0,0.027490475,0.091749677,0
0.88837479,0.461510268,0,0.129743517,0,0,0,0,0,0,0,0.028923575,0.271392999,0.375522295,0,0,0.330600776,0,0,0.565655921,0,0.496642486,0.777742172,0,0,0.123499548,0.130569276,0
0.79888963,0.484303258,0,0,0,0,0,0,0,0,0,0.200880931,0.125709423,0.335269496,0,0,0.781670415,0,0,0.592895339,0,0.680633309,0.676223561,0,0,0.048863368,0,0
0.750154907,0.564375939,0,0.112027713,0,0,0,0,0,0,0,0,0.057955114,0.368829629,0,0,0.230591357,0,0,0.019874305,0,0.060057902,0.636138947,0,0,0.033561872,0.09197844,0
0.840075878,0.805146293,0,0,0,0,0,0,0,0,0,0,0,0.508401237,0,0,0.414650813,0,0,0.542761497,0,0.241605021,0.64307243,0,0,0.090041624,0.089194239,0
0.732576229,0.527855798,0,0,0,0,0,0,0,0,0,0,0,0.3874551,0,0,0.428304032,0,0,0.311739402,0,0.155804594,0.365772723,0,0,0.071521282,0.070848193,0
0.69993327,0.720892813,0,0.275890417,0.399016839,0,0,0.544807512,0,0,0,0,0.06344595,0.541485477,0.488881769,0,0.466652781,0.316891364,0,0.532998059,0,0.473237533,0.413820648,0,0,0.048394247,0.108164706,0
0.892020229,0.727276384,0,0,0.258173303,0,0,0,0,0,0,0,0,0.479582625,0,0,0.648034347,0,0,0.574288419,0,0.567444244,0.701884509,0,0,0.088233068,0.133362593,0
0.892020229,0.635984401,0,0,0.258173303,0,0,0.279138662,0,0,0.576463552,0,0.049202692,0.403082622,0.313364539,0,0.591267399,0.438937152,0,0.585731182,0.045827675,0.666094423,0.796686452,0,0,0.088233068,0.094757664,0
0.807216056,0.675213209,0,0.069585933,0.149537515,0,0,0,0.518864952,0,0,0.187519722,0.127510663,0.488286753,0.077312331,0,0.280606162,0,0,0.590909003,0.118764178,0.607075727,0.651824781,0,0,0.066187153,0.077245441,0
0.871124052,0.403899363,0,0,0.075152723,0,0,0,0,0,0,0,0.017081931,0.367234586,0,0,0.300064045,0,0,0.598101711,0,0.477337428,0.679448757,0,0,0.069336274,0.095262942,0
0.751571671,0.544223539,0,0.119743551,0.140560345,0,0,0,0,0,0,0,0.024967896,0.274287687,0.054590107,0,0.509760777,0.1066183,0,0.436906176,0.069200797,0.567404485,0.604323218,0,0,0.081360463,0.080594777,0
0.863409086,0.774856323,0,0.246319849,0.354857994,0,0,0,0,0,0.028528023,0.190937912,0.223996233,0.590988217,0.289333688,0,0.475016133,0,0,0.678204474,0.268602969,0.572060613,0.7069936,0,0,0.076077059,0.09147931,0
0.891971123,0.698052635,0,0.087961072,0.108847947,0,0,0,0,0,0,0,0,0.496899198,0,0,0.304600969,0.052596686,0,0.376784869,0,0.345033516,0.778724034,0,0,0.095831188,0.103550572,0
0.922509185,0.487924731,0,0,0,0,0,0,0,0,0,0,0,0.431173377,0,0,0.633183024,0.128078876,0,0.460559051,0,0.48491821,0.766395757,0,0,0.118438523,0.180033673,0
0.647998329,0.252213976,0,0.2181792,0.695156399,0,0,0,0,0,0,0,0.05986442,0.251983228,0.452050304,0,0.530768181,0,0,0.628190701,0.355703224,0.699290677,0.470677217,0,0,0.045753947,0.103149039,0
0.889836216,0.638368395,0,0.265908067,0.061324856,0,0,0,0,0,0,0,0.082271645,0.249556429,0.040549244,0,0.656329979,0.253836994,0,0.571509643,0.171043256,0.663167159,0.692776857,0,0,0.062016553,0.156287475,0
0.906007333,0.259846191,0,0.032711058,0,0,0,0,0,0,0,0,0,0.33699952,0,0,0.397960308,0,0,0.37836064,0,0.434437221,0.745123667,0,0,0.067840121,0.181648635,0
0.840829014,0.53822307,0,0,0,0,0,0,0,0,0,0,0,0.0900306,0,0,0.377381842,0,0,0.359711199,0,0,0.544846589,0,0,0.055799265,0.095963263,0
0.83399739,0.528679303,0,0.066742123,0,0,0,0,0,0,0,0.14810541,0,0.39773772,0,0,0.22931307,0,0,0.352050473,0,0.622479875,0.650412087,0,0,0.067535954,0.114299462,0
0.791045951,0.595486951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368387991,0,0,0.279166174,0,0,0.570106714,0,0,0.073210719,0.111769743,0
0.70928129,0.641194796,0,0,0,0,0,0,0,0.135761949,0,0,0,0.302497169,0,0,0.363107866,0,0,0.452333327,0,0.541061061,0.563608004,0,0,0.070304026,0.135571088,0
0.885581821,0.606422447,0,0.057707182,0,0,0,0,0,0,0,0,0.023616783,0.361788252,0,0,0.192123794,0.199324874,0,0.562535826,0,0.570464912,0.738677712,0,0,0.299636435,0.332226474,0
0.939344591,0.515086835,0,0,0,0,0,0,0,0,0.093165101,0,0.148686206,0.107863846,0,0,0.367030425,0,0,0.553937981,0,0.542629357,0.727865364,0,0,0.095124011,0.25572641,0
0.862829089,0.656027715,0,0.138659931,0.584238966,0,0,0,0,0,0,0,0.024297123,0.189437389,0.272551419,0,0.490555486,0,0,0.546120086,0.151759836,0.638181313,0.645200801,0,0,0.287841317,0.384747705,0
0.918496189,0.460523005,0,0.170951322,0.123142206,0,0,0,0,0,0,0.191463099,0.446287736,0.079523272,0,0,0.531422302,0,0,0.480158002,0,0.641033459,0.793996999,0,0,0.196815374,0.308020203,0
0.675612814,0,0,0,0,0,0.041223417,0,0,0,0,0,0,0,0,0,0.490297548,0,0,0.070145479,0,0.430537656,0.732696751,0,0,0.248765801,0.270156831,0
0.586112538,0.044109081,0,0.138659931,0.530320977,0,0,0,0,0,0,0,0,0,0,0,0.45680045,0,0,0,0,0.511842424,0.558299256,0,0,0.127260398,0.18776185,0
0.567211662,0.259910015,0,0,0.286554966,0,0,0,0,0,0,0,0,0.039019038,0,0,0.50008493,0,0,0,0,0,0.534143137,0,0,0.244574585,0.333269825,0
0.570017058,0.142393185,0,0,0.236421646,0,0,0,0.250403012,0,0,0,0,0.083615056,0,0,0.549947384,0,0,0.515817785,0,0.445603466,0.505100418,0.261268094,0,0.096604358,0.168097514,0
0.557103921,0.101291947,0,0.216724823,0.484863919,0,0,0,0,0,0,0,0.043324358,0.16008616,0,0,0.382019222,0,0,0.184497597,0.020223287,0.415387552,0.623219566,0,0,0.224408237,0.304307491,0
0.492281449,0.518199212,0,0,0.519531979,0,0,0,0,0.216598387,0,0,0,0,0,0,0.487274365,0,0,0.381178637,0,0.339904532,0.517634842,0,0,0.036160279,0.154721795,0
0.568752038,0,0,0,0.341338305,0,0,0,0,0,0,0,0,0.15728023,0,0,0.458550958,0,0,0,0,0.438130065,0.455866448,0,0,0.204232474,0.330424784,0
0.494058999,0.383728551,0,0,0.211959978,0,0,0,0,0,0,0,0,0,0,0,0.283967639,0,0,0.167313828,0,0.22294844,0.532512689,0,0,0,0.158939486,0
0.572977014,0,0,0.140051371,0.537445178,0,0,0,0,0,0,0,0.221176844,0.053023359,0,0,0.414566152,0,0,0.197798768,0,0.530679317,0.509617077,0,0,0.725194194,0.729075791,0
0.640517516,0,0,0,0,0,0,0,0,0,0,0,0,0.735837892,0.066190989,0,0.52105604,0,0,0.422440632,0,0.34624205,0.625619729,0.190372148,0,0.303127327,0.412574177,0
0.6263078,0,0,0,0,0,0,0,0,0,0,0,0,0.869612201,0.402617882,0,0.396662982,0,0,0.500910529,0,0.472216031,0.674264094,0.36980631,0,0.24344169,0.340222359,0
0.68848575,0,0,0,0,0,0,0,0,0,0,0,0,0.610511653,0,0,0.617348461,0,0,0.38558832,0,0.276438998,0.652795487,0.092742188,0,0.12760102,0.27893735,0
0.653264313,0.020804832,0,0,0.220955958,0,0,0,0,0.025606445,0,0,0,0.275750668,0.097565214,0,0.269038813,0,0,0.434661249,0,0.492854296,0.709197982,0,0,0.180352504,0.318591128,0
0.616963287,0.021499422,0,0.034622508,0,0,0,0,0,0,0,0,0.035253191,0.634909305,0,0,0.211512014,0,0,0.252247507,0,0.504902139,0.621891351,0,0,0.165227049,0.24180158,0
0.579767823,0.415938331,0,0.282945908,0.127691001,0,0,0,0,0,0,0,0,0.52717481,0,0,0.25660861,0,0,0,0,0.596175537,0,0,0,0.238585898,0.323754817,0
0.677214803,0,0,0,0.49034882,0,0,0,0.397137273,0,0,0,0,0.21137994,0.155625989,0,0.565986366,0,0,0.262564108,0,0.477466215,0.650193307,0,0,0.204610157,0.28490962,0
0.616061919,0.229871372,0,0.40111532,0,0,0,0,0,0,0,0,0.058758375,0,0,0,0.674951672,0,0,0.626365813,0,0.581780762,0.582921422,0,0,0.283055173,0.385774053,0
0.662457974,0.185347533,0,0.139668565,0,0,0,0,0,0,0,0,0,0,0,0,0.470004323,0,0,0.415325182,0,0.559457591,0.720668069,0,0,0.309017512,0.404597077,0
0.618616693,0,0,0,0.554614765,0,0,0,0,0.142721302,0,0,0,0,0,0,0.538162567,0.086802049,0,0.281131849,0.06219076,0.610015992,0,0,0,0.298695663,0.397609758,0
0.66997896,0.519936387,0,0,0,0,0,0,0,0.065998937,0,0.117690937,0.214681717,0.025789464,0,0,0.42264482,0,0,0.49021835,0,0.573915413,0.64905098,0,0,0.166131283,0.235233352,0
0.672073166,0.010618161,0,0,0.187378166,0,0,0,0,0,0,0.101525574,0,0.062412185,0,0,0.484107851,0,0,0,0,0.321248071,0.628335502,0,0,0.142156679,0.241991623,0
0.73361045,0.556417582,0,0,0.314507632,0,0,0,0,0.163390985,0,0.495973358,0.142212764,0,0,0,0.357833765,0,0,0.341280703,0,0.546294978,0.600170898,0,0,0.184881337,0.196799265,0
0.619455093,0.288268293,0,0,0.402382388,0,0,0,0,0,0,0.428843621,0.207874368,0.292132968,0.088914615,0,0.65412331,0,0,0.362671852,0,0.554962077,0.574182597,0,0,0.40512272,0.417173714,0
0.716916196,0.465738702,0,0,0.059933558,0,0.312085636,0,0,0.012196186,0,0,0,0.011787341,0,0,0.367281492,0,0,0.116406941,0,0.220958752,0.735630364,0,0,0.11510667,0.170322286,0
0.902174603,0.777950305,0,0.207090122,0,0,0,0,0,0.191405745,0,0,0.056412217,0.265637429,0,0,0.374986843,0,0,0.496484723,0,0.489377295,0.7854045,0,0,0.458802905,0.602914325,0
0.962919793,0.644561128,0.056776598,0,0,0,0,0,0,0,0,0,0.405235302,0.066365537,0,0,0.554117564,0,0,0.428570107,0,0.579733814,0.892772276,0,0,0.55666916,0.648186519,0
0.965453733,0.541021288,0,0.026620615,0,0,0,0,0,0,0,0,0.144211095,0.009840833,0,0,0.254072405,0,0,0.351365149,0,0.574577318,0.832678097,0,0,0.32561958,0.470188053,0
0.923609231,0.787737834,0,0,0,0,0,0,0,0.099304438,0,0,0,0.189437389,0,0,0.566134639,0,0,0.58062021,0,0.596739556,0.77733398,0,0,0.359497179,0.520450414,0
0.87642085,0.816231022,0.462429957,0.217219971,0,0,0,0,0.077231938,0,0,0,0.108474509,0.276069108,0.193546856,0,0.754389611,0,0,0.594496685,0,0.704759731,0.669505742,0,0,0.468871416,0.611568592,0
0.929782385,0.631560653,0,0.334290052,0,0,0,0,0,0,0,0.140694777,0.346916532,0.159140907,0,0,0.654977647,0,0,0.539526948,0,0.68205566,0.868081225,0,0,0.479217274,0.601773648,0
0.935387041,0.677934769,0,0,0,0,0,0,0,0.51139176,0,0,0,0.137936941,0,0,0.553172717,0,0,0.520798318,0,0.503909262,0.770922798,0,0,0.276248919,0.455458835,0
0.892005285,0.564157508,0,0.156693923,0,0,0,0,0,0.416633894,0,0,0,0.283899752,0,0,0.469271425,0,0,0.425000151,0,0.533575027,0.807611453,0,0,0.268442384,0.412042907,0
0.898342327,0.546092693,0,0.355206043,0,0,0,0,0,0,0,0,0,0,0,0,0.605066299,0,0,0.493851931,0,0.544245539,0.857306671,0,0,0.235826076,0.40888869,0
0.926166449,0.643811121,0,0,0,0,0,0,0,0.036368175,0,0,0.095812236,0.133482689,0,0,0.439449364,0,0,0.482428489,0,0.443634396,0.863131405,0,0,0.257430725,0.412941258,0
0.903106293,0.676866863,0,0,0.111338037,0,0,0.027382085,0,0.322062883,0,0.243102893,0,0.156276294,0,0,0.336807904,0,0,0.440204216,0.223362325,0.459090506,0.870291584,0,0,0.242566948,0.404274266,0
0.968826623,0.524774103,0,0.254278664,0,0,0,0,0,0,0,0.061027392,0.243427454,0.051937206,0,0,0.67867354,0,0,0.401529085,0.009606079,0.586950657,0.918154925,0,0,0.372201913,0.520396223,0
0.933805095,0.779566835,0.515071276,0.114558823,0,0,0,0,0,0,0,0,0,0,0,0,0.570553924,0,0,0.587074098,0,0.52801461,0.82300729,0,0,0.383647019,0.526996217,0
0.873291693,0.568439717,0,0,0,0,0,0,0,0,0,0,0.19477029,0,0,0,0.333672247,0,0,0.308552874,0,0.428802037,0.827128679,0,0,0.328601708,0.493727597,0
0.958705856,0.469596524,0,0.034431174,0,0,0,0,0,0,0,0,0,0.183624062,0,0,0.918070422,0,0,0.656782474,0.096430168,0.772810277,0.949477477,0,0,0.330613819,0.476294107,0
0.936181741,0.536366672,0,0.212926153,0,0,0,0,0,0,0,0.20714774,0.267889773,0.137282965,0,0,0.779767024,0,0,0.573704126,0,0.730923688,0.883987522,0,0,0.28857421,0.469274035,0
0.925158581,0.568947284,0,0.158620074,0,0,0,0,0,0,0,0,0,0.045572395,0,0,0.653536179,0,0,0.507660134,0,0.575179671,0.837190657,0,0,0.293475821,0.445034811,0
0.919502827,0.51931923,0,0,0,0,0,0,0,0,0,0,0,0.026305869,0,0,0.710005417,0,0,0.567792058,0,0.605518287,0.872540197,0,0,0.296071372,0.435880698,0
